NUC_COD,NUC_NOMBRE,MUN_COD,MUN_NOMBRE,PROV_COD,PROV_NOMBRE,COM_COD,COM_NOMBRE,CCAA_COD,CCAA_NOMBRE,SHP_AREA,SHP_LEN,geometry
22001000201,Alberuela de La Liena,22001,Abiego,22,Huesca,7,Somontano de Barbastro,02,Aragón,40162.83716610000,1359.90775575000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.034568,42.166185 -0.032953,42.166539 -0.03261,42.166266 -0.032342,42.165821 -0.032018,42.165392 -0.031018,42.165016 -0.02965,42.164239 -0.028495,42.163087 -0.028637,42.1629 -0.029357,42.163423 -0.030082,42.163351 -0.030792,42.164063 -0.032804,42.165214 -0.033516,42.165885 -0.034162,42.165835 -0.034568,42.166185</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22001000101,Abiego,22001,Abiego,22,Huesca,7,Somontano de Barbastro,02,Aragón,146908.08189500001,2186.48556041000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.068292,42.124326 -0.067029,42.124084 -0.066552,42.1238 -0.06631,42.122973 -0.067411,42.123023 -0.066258,42.12157 -0.06702,42.121305 -0.065527,42.119876 -0.066737,42.119776 -0.068155,42.1206 -0.06963,42.121153 -0.070647,42.120739 -0.071165,42.121356 -0.070534,42.121964 -0.071336,42.122728 -0.073036,42.123506 -0.07279,42.123741 -0.0713,42.123511 -0.068721,42.123965 -0.068826,42.124231 -0.068597,42.124411 -0.068292,42.124326</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22002000201,Escanilla,22002,Abizanda,22,Huesca,3,Sobrarbe,02,Aragón,16169.00802390000,625.55704359700,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.19856,42.269861 0.198911,42.270392 0.199464,42.270231 0.199236,42.269618 0.1993,42.26917 0.199161,42.269081 0.198852,42.268882 0.198093,42.269024 0.197061,42.269593 0.197426,42.269948 0.198177,42.269565 0.19856,42.269861</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22002000301,Lamata,22002,Abizanda,22,Huesca,3,Sobrarbe,02,Aragón,30905.32244500000,970.64239246200,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.17888,42.280035 0.175817,42.279316 0.174678,42.279871 0.174836,42.280077 0.175463,42.280426 0.175928,42.280476 0.175967,42.28021 0.178195,42.280429 0.178513,42.280693 0.179383,42.280645 0.179781,42.28019 0.17888,42.280035</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22002000101,Abizanda,22002,Abizanda,22,Huesca,3,Sobrarbe,02,Aragón,96648.02783360000,1205.61527987000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.200494,42.24562 0.200931,42.245401 0.201449,42.243909 0.200519,42.243017 0.197802,42.243201 0.196836,42.243273 0.196812,42.243985 0.196782,42.245553 0.200494,42.24562</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22002000401,Ligüerre de Cinca,22002,Abizanda,22,Huesca,3,Sobrarbe,02,Aragón,30005.26168360000,707.44889841400,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.215813,42.288601 0.216751,42.288004 0.217162,42.28755 0.216748,42.286982 0.216155,42.286458 0.215772,42.286816 0.21565,42.287095 0.21486,42.287173 0.214359,42.287334 0.214347,42.287814 0.215813,42.288601</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22003000101,Adahuesca,22003,Adahuesca,22,Huesca,7,Somontano de Barbastro,02,Aragón,89618.55616920000,1518.07245180000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.007914,42.147161 -0.008747,42.147841 -0.008368,42.148307 -0.00709,42.148652 -0.005938,42.147557 -0.005541,42.147589 -0.004975,42.146747 -0.006274,42.145605 -0.007369,42.145144 -0.008411,42.143784 -0.009026,42.143913 -0.009332,42.144464 -0.009613,42.145034 -0.007579,42.14627 -0.007914,42.147161</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22004000101,Agüero,22004,Agüero,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,94052.34231730000,1213.03720709000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.794375,42.354633 -0.795502,42.356321 -0.795114,42.357797 -0.792565,42.357813 -0.791648,42.35773 -0.791669,42.356628 -0.791992,42.355978 -0.791701,42.355211 -0.792002,42.354692 -0.793714,42.354817 -0.794375,42.354633</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22004000201,Sanfelices,22004,Agüero,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,9112.86940880000,498.46646195000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.826434,42.376408 -0.825479,42.376531 -0.825344,42.376224 -0.825803,42.37606 -0.825859,42.374868 -0.826269,42.374843 -0.826434,42.376408</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22006000201,Candanchú,22006,Aísa,22,Huesca,1,La Jacetania,02,Aragón,292983.36235900002,2389.47382717000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.53251,42.789221 -0.525298,42.791718 -0.522914,42.790386 -0.523367,42.78847 -0.522053,42.786383 -0.522405,42.786087 -0.524285,42.787012 -0.529419,42.787215 -0.532246,42.7882 -0.53251,42.789221</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22006000101,Aísa,22006,Aísa,22,Huesca,1,La Jacetania,02,Aragón,63951.19203260000,1137.42347165000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.620377,42.681024 -0.619551,42.682079 -0.617769,42.681433 -0.617671,42.680909 -0.619508,42.679092 -0.620321,42.678384 -0.620669,42.678015 -0.621271,42.678201 -0.620752,42.679959 -0.620377,42.681024</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22006000301,Esposa,22006,Aísa,22,Huesca,1,La Jacetania,02,Aragón,38822.93014770000,900.83540818400,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.625074,42.661579 -0.624166,42.662711 -0.623707,42.663202 -0.622479,42.663389 -0.621209,42.663375 -0.621068,42.663072 -0.624192,42.661269 -0.624775,42.661029 -0.625074,42.661579</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22006000401,Sinués,22006,Aísa,22,Huesca,1,La Jacetania,02,Aragón,29412.83413430000,1067.46532054000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.647146,42.65496 -0.646842,42.654717 -0.646516,42.654828 -0.646418,42.65474 -0.646579,42.654528 -0.646168,42.654002 -0.645818,42.653984 -0.645747,42.653757 -0.646659,42.653676 -0.64762,42.654417 -0.649174,42.65442 -0.649181,42.654625 -0.64843,42.654997 -0.649026,42.655257 -0.64908,42.655571 -0.649775,42.65572 -0.649747,42.655881 -0.649026,42.655828 -0.647577,42.655545 -0.647146,42.65496</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22006700100,Rioseta,22006,Aísa,22,Huesca,1,La Jacetania,02,Aragón,17049.23262480000,492.94600258000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.517516,42.773004 -0.518105,42.772577 -0.518943,42.772932 -0.519129,42.773386 -0.519005,42.773946 -0.518128,42.774236 -0.517721,42.773927 -0.517516,42.773004</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22007000101,Albalate de Cinca,22007,Albalate de Cinca,22,Huesca,8,Cinca Medio,02,Aragón,830031.76956100005,5503.08322800000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.148944,41.729452 0.149171,41.730354 0.150156,41.730838 0.151989,41.729797 0.155466,41.730422 0.155365,41.728353 0.157888,41.729124 0.158528,41.728296 0.156922,41.727409 0.157918,41.72483 0.155889,41.723497 0.153619,41.723807 0.152527,41.723597 0.151628,41.723231 0.151183,41.722343 0.149839,41.721899 0.150975,41.718896 0.148719,41.718658 0.147066,41.721281 0.145905,41.720927 0.144585,41.722403 0.141796,41.726233 0.142984,41.726771 0.142935,41.727403 0.143601,41.727925 0.146347,41.725058 0.147968,41.725433 0.149894,41.727122 0.148944,41.729452</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22008000101,Albalatillo,22008,Albalatillo,22,Huesca,10,Los Monegros,02,Aragón,166589.70892899999,2034.24486923000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.151014,41.736141 -0.15138,41.73838 -0.150763,41.741276 -0.149999,41.741187 -0.149963,41.740437 -0.14902,41.740187 -0.148288,41.736753 -0.149275,41.734424 -0.150452,41.733517 -0.151745,41.733823 -0.151954,41.73592 -0.151014,41.736141</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22009000101,Albelda,22009,Albelda,22,Huesca,9,La Litera / La Llitera,02,Aragón,213295.92272800001,2459.38059563000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.458158,41.864245 0.459169,41.865889 0.459148,41.866711 0.462142,41.869265 0.462427,41.869257 0.462331,41.868291 0.463331,41.867275 0.467708,41.86573 0.467395,41.865214 0.466231,41.865643 0.465296,41.864998 0.460635,41.864548 0.458806,41.862829 0.458151,41.862898 0.458158,41.864245</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22011000101,Albero Alto,22011,Albero Alto,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,268299.76793999999,1991.80667860000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.339769,42.051092 -0.337715,42.053692 -0.335637,42.053112 -0.333976,42.052668 -0.331995,42.0492 -0.331803,42.04888 -0.334148,42.04798 -0.336999,42.047984 -0.339769,42.051092</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22012700100,Corvino,22012,Albero Bajo,22,Huesca,10,Los Monegros,02,Aragón,57339.48068010000,1042.21924485000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.378178,42.048876 -0.377994,42.049635 -0.376984,42.050409 -0.376293,42.050473 -0.375316,42.050075 -0.374515,42.050604 -0.374042,42.048371 -0.376141,42.048602 -0.378178,42.048876</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22012000101,Albero Bajo,22012,Albero Bajo,22,Huesca,10,Los Monegros,02,Aragón,256145.02538800001,2875.44896467000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.37974,42.024202 -0.382407,42.021766 -0.383133,42.021946 -0.382865,42.023107 -0.38085,42.024555 -0.381939,42.024835 -0.384313,42.02416 -0.385158,42.025601 -0.385738,42.025778 -0.3818,42.028204 -0.380915,42.027145 -0.377217,42.026131 -0.375816,42.02393 -0.377081,42.023485 -0.377835,42.022974 -0.37974,42.024202</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22013000201,Sodeto,22013,Alberuela de Tubo,22,Huesca,10,Los Monegros,02,Aragón,112106.74628599999,1576.92638215000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.253575,41.891002 -0.253367,41.891808 -0.252849,41.892889 -0.252439,41.892891 -0.252482,41.892622 -0.250231,41.892373 -0.249801,41.891252 -0.250303,41.890947 -0.249291,41.889925 -0.252218,41.88777 -0.252749,41.888242 -0.251915,41.888974 -0.253575,41.891002</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22013000101,Alberuela de Tubo,22013,Alberuela de Tubo,22,Huesca,10,Los Monegros,02,Aragón,82340.24032120001,1462.60835785000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.213817,41.910526 -0.213142,41.910564 -0.212529,41.910641 -0.212471,41.910075 -0.212247,41.909947 -0.211785,41.90982 -0.211735,41.909634 -0.211187,41.909419 -0.211596,41.909073 -0.211427,41.908793 -0.21085,41.908494 -0.210122,41.908053 -0.209503,41.907584 -0.210414,41.907196 -0.210991,41.907608 -0.212058,41.907432 -0.212972,41.907552 -0.212965,41.907711 -0.212682,41.90798 -0.212901,41.908417 -0.213619,41.908343 -0.214505,41.908536 -0.214767,41.908923 -0.214544,41.909144 -0.215077,41.909592 -0.214431,41.910228 -0.213817,41.910526</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22014000101,Alcalá de Gurrea,22014,Alcalá de Gurrea,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,332646.30316100002,2759.55766219000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.685353,42.068835 -0.686754,42.070393 -0.685918,42.070902 -0.683794,42.072866 -0.6803,42.0712 -0.68192,42.067927 -0.679169,42.06769 -0.679123,42.067146 -0.681606,42.066242 -0.685616,42.065254 -0.687999,42.067112 -0.687466,42.067792 -0.685353,42.068835</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22014000201,Tormos,22014,Alcalá de Gurrea,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,190696.81744499999,2430.43616856000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.670013,42.108744 -0.669189,42.109674 -0.66803,42.110206 -0.667654,42.109676 -0.668268,42.10848 -0.668591,42.106854 -0.66872,42.104538 -0.669416,42.103475 -0.670837,42.100598 -0.672759,42.1008 -0.672338,42.102718 -0.671236,42.105275 -0.670013,42.108744</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22015000401,Pueyo de Fañanás,22015,Alcalá del Obispo,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,159708.65766999999,2222.27330499000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.260333,42.067817 -0.260305,42.068576 -0.259317,42.069027 -0.258228,42.068978 -0.258501,42.067563 -0.257168,42.067576 -0.257148,42.066628 -0.256353,42.06539 -0.256981,42.063486 -0.258602,42.064518 -0.258663,42.063797 -0.25828,42.062863 -0.258763,42.062197 -0.260249,42.062143 -0.259918,42.063511 -0.260333,42.067817</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22015700100,Escuela de Vuelo,22015,Alcalá del Obispo,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,127425.29105600000,1738.05947615000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.325354,42.085918 -0.323885,42.088041 -0.323256,42.087436 -0.323429,42.086605 -0.322908,42.085874 -0.322328,42.085321 -0.321215,42.084743 -0.320822,42.084246 -0.320888,42.08349 -0.321712,42.082752 -0.323994,42.083832 -0.327223,42.085333 -0.32692,42.086039 -0.326137,42.086155 -0.325354,42.085918</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22015000301,Ola,22015,Alcalá del Obispo,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,54784.38787030000,1361.70699367000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.298521,42.108511 -0.296995,42.108574 -0.296983,42.108177 -0.298727,42.108174 -0.298804,42.107405 -0.299278,42.107395 -0.300345,42.107662 -0.300859,42.107047 -0.301698,42.107474 -0.300967,42.107985 -0.301164,42.108232 -0.300911,42.108611 -0.30126,42.10874 -0.301146,42.108991 -0.301884,42.109371 -0.30172,42.109742 -0.300702,42.109707 -0.298608,42.108898 -0.298521,42.108511</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22015000201,Fañanás,22015,Alcalá del Obispo,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,165222.25429700001,2310.21015663000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.274349,42.076882 -0.275438,42.077588 -0.275205,42.078219 -0.277053,42.081183 -0.276307,42.081385 -0.274463,42.079716 -0.27386,42.080031 -0.272608,42.079694 -0.273579,42.077654 -0.272296,42.07804 -0.270792,42.077368 -0.270078,42.076166 -0.270623,42.074444 -0.272376,42.074793 -0.273653,42.075943 -0.274349,42.076882</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22015000101,Alcalá del Obispo,22015,Alcalá del Obispo,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,235974.84261900000,2067.52804878000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.293489,42.076726 -0.293399,42.077789 -0.292596,42.079606 -0.292575,42.080621 -0.291362,42.080707 -0.29009,42.080087 -0.287808,42.078935 -0.286412,42.079164 -0.28616,42.078896 -0.286072,42.077862 -0.287335,42.076614 -0.288535,42.076822 -0.288896,42.07611 -0.290303,42.07611 -0.291575,42.075173 -0.292715,42.075266 -0.293326,42.075903 -0.293489,42.076726</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22016000101,Alcampell,22016,Alcampell,22,Huesca,9,La Litera / La Llitera,02,Aragón,326916.59721799998,2622.62387305000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.438282,41.907817 0.440272,41.907859 0.440418,41.907213 0.437851,41.906514 0.437863,41.905063 0.435399,41.904597 0.434502,41.904725 0.43199,41.904193 0.430853,41.904902 0.429666,41.905511 0.429944,41.907325 0.43066,41.908046 0.429293,41.90866 0.430011,41.909415 0.432616,41.909134 0.434274,41.908882 0.437124,41.908122 0.438282,41.907817</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22016700100,Pelegriñón,22016,Alcampell,22,Huesca,9,La Litera / La Llitera,02,Aragón,4478.90899345000,282.96923098800,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.376853,41.906102 0.376562,41.905826 0.375653,41.905554 0.375605,41.905912 0.375965,41.906242 0.376853,41.906102</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22017000101,Alcolea de Cinca,22017,Alcolea de Cinca,22,Huesca,8,Cinca Medio,02,Aragón,471289.56614100002,3691.69446133000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.115959,41.725008 0.117439,41.724696 0.118638,41.724189 0.119412,41.722403 0.120585,41.720436 0.121524,41.718307 0.123426,41.714556 0.122468,41.714412 0.120866,41.715621 0.119249,41.716989 0.117902,41.718337 0.116465,41.71953 0.115089,41.721061 0.113805,41.721673 0.112005,41.720975 0.110336,41.722072 0.109471,41.72291 0.110384,41.724005 0.112677,41.723638 0.113713,41.724458 0.114775,41.724871 0.115959,41.725008</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22018000101,Alcubierre,22018,Alcubierre,22,Huesca,10,Los Monegros,02,Aragón,305997.88569899998,2158.97838015000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.455552,41.80897 -0.454925,41.809945 -0.452503,41.81176 -0.450841,41.810441 -0.447862,41.810228 -0.447507,41.809304 -0.447891,41.80825 -0.447341,41.807322 -0.44796,41.806529 -0.448726,41.80574 -0.450196,41.8057 -0.454223,41.806669 -0.455552,41.80897</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22019000101,Alerre,22019,Alerre,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,202581.51068599999,3016.59383920000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.465743,42.165629 -0.463611,42.165699 -0.46323,42.166824 -0.462311,42.167371 -0.461649,42.167106 -0.459387,42.165955 -0.459466,42.16564 -0.460673,42.16575 -0.460874,42.165188 -0.460594,42.164915 -0.45992,42.16495 -0.458984,42.164812 -0.459239,42.164034 -0.458285,42.163796 -0.457988,42.164507 -0.45721,42.16434 -0.457123,42.163704 -0.457003,42.162784 -0.460686,42.162615 -0.463371,42.163292 -0.463748,42.165068 -0.46601,42.165135 -0.468214,42.166067 -0.467554,42.16687 -0.465968,42.166184 -0.465743,42.165629</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22020000101,Alfántega,22020,Alfántega,22,Huesca,8,Cinca Medio,02,Aragón,83746.24229850000,1181.98778865000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.14701,41.829608 0.147573,41.830493 0.150253,41.831726 0.151132,41.831366 0.151356,41.830636 0.150627,41.828767 0.14975,41.828686 0.148967,41.829078 0.147203,41.828548 0.14701,41.829608</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22021000301,San Jorge,22021,Almudévar,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,53748.57625180000,998.24707854500,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.647198,41.998452 -0.647376,41.998645 -0.646084,41.999498 -0.645658,41.999136 -0.645055,41.999486 -0.644469,41.999069 -0.643723,41.998924 -0.643472,41.997892 -0.647087,41.997388 -0.64724,41.997633 -0.647778,41.998084 -0.647198,41.998452</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22021000101,Almudévar,22021,Almudévar,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,1311697.74600000004,5481.69546533000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.587793,42.043632 -0.584768,42.047474 -0.58166,42.047268 -0.57971,42.050147 -0.578865,42.050024 -0.575854,42.048517 -0.574451,42.044441 -0.570373,42.043687 -0.571306,42.04149 -0.575684,42.041793 -0.57614,42.040994 -0.574305,42.039583 -0.578185,42.03685 -0.58154,42.035513 -0.584394,42.037403 -0.584119,42.039684 -0.584953,42.040089 -0.586276,42.038815 -0.588737,42.039887 -0.587793,42.043632</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22021000201,Artasona del Llano,22021,Almudévar,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,100907.78782200000,1318.47459250000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.579927,42.004502 -0.578617,42.006743 -0.575823,42.005817 -0.574319,42.004841 -0.573939,42.004281 -0.574172,42.003688 -0.575821,42.003644 -0.579927,42.004502</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22021700100,Torres Secas,22021,Almudévar,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,110890.57147500000,1461.32210312000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.534396,42.13439 -0.53462,42.134681 -0.533939,42.135716 -0.533851,42.136319 -0.533159,42.136542 -0.532745,42.136199 -0.532468,42.135621 -0.531138,42.135211 -0.530016,42.134948 -0.529341,42.134743 -0.528808,42.134175 -0.528596,42.133566 -0.528261,42.1334 -0.528971,42.132715 -0.530652,42.132895 -0.531472,42.133215 -0.533204,42.133729 -0.534396,42.13439</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22021000401,Valsalada,22021,Almudévar,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,63716.13825360000,1315.46026914000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.649749,42.049897 -0.647131,42.049985 -0.645639,42.049812 -0.645662,42.049204 -0.64381,42.049206 -0.64369,42.048757 -0.646771,42.048678 -0.649197,42.047896 -0.649569,42.048878 -0.649749,42.049897</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22022000201,Ariéstolas,22022,Almunia de San Juan,22,Huesca,8,Cinca Medio,02,Aragón,75594.32121379999,1614.69471173000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.193966,41.964724 0.193817,41.966803 0.19298,41.968247 0.19474,41.969078 0.195874,41.968845 0.19826,41.96805 0.198016,41.967541 0.196781,41.967776 0.196542,41.967381 0.195103,41.967584 0.194713,41.966514 0.194724,41.964715 0.193966,41.964724</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22022000101,Almunia de San Juan,22022,Almunia de San Juan,22,Huesca,8,Cinca Medio,02,Aragón,388239.29381800001,2615.53897345000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.242333,41.93637 0.241043,41.939208 0.244533,41.940044 0.246444,41.93983 0.248418,41.938453 0.248904,41.936002 0.248146,41.933699 0.246471,41.933154 0.246475,41.93263 0.246004,41.93237 0.243855,41.933297 0.243319,41.932355 0.242809,41.932529 0.242811,41.934374 0.242333,41.93637</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22023000101,Almuniente,22023,Almuniente,22,Huesca,10,Los Monegros,02,Aragón,113641.57409300000,1333.61788650000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.412907,41.950983 -0.41238,41.952227 -0.411539,41.952527 -0.410692,41.952358 -0.408302,41.951854 -0.408223,41.95069 -0.408365,41.949681 -0.407798,41.949424 -0.408419,41.948951 -0.409694,41.949092 -0.412047,41.949895 -0.412907,41.950983</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22023000201,Frula,22023,Almuniente,22,Huesca,10,Los Monegros,02,Aragón,172015.75615800000,1798.70973499000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.444064,41.912371 -0.443448,41.910875 -0.444854,41.910559 -0.444968,41.909804 -0.445526,41.909596 -0.447513,41.909009 -0.449656,41.913521 -0.446266,41.914329 -0.44594,41.913501 -0.44539,41.913536 -0.444955,41.912265 -0.444064,41.912371</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22024700100,San Pelegrín,22024,Alquézar,22,Huesca,7,Somontano de Barbastro,02,Aragón,35166.95489150000,790.28403403800,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.00924,42.187733 0.00953,42.187977 0.010223,42.188544 0.012935,42.18778 0.01021,42.186473 0.009514,42.187374 0.00924,42.187733</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22024000101,Alquézar,22024,Alquézar,22,Huesca,7,Somontano de Barbastro,02,Aragón,292838.15585799998,2223.55086425000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.025471,42.17061 0.023319,42.171928 0.022854,42.173606 0.025575,42.174804 0.025271,42.176298 0.031741,42.174389 0.028573,42.170168 0.025471,42.17061</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22024000201,Radiquero,22024,Alquézar,22,Huesca,7,Somontano de Barbastro,02,Aragón,36900.43915680000,775.03048997700,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.002399,42.174089 -0.004575,42.175172 -0.002684,42.176519 -0.00127,42.175185 -0.002399,42.174089</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22025000101,Altorricón,22025,Altorricón,22,Huesca,9,La Litera / La Llitera,02,Aragón,497439.36995199998,3446.08279314000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.409138,41.798245 0.412862,41.800112 0.412816,41.801807 0.411054,41.803531 0.411797,41.804692 0.412652,41.80642 0.413439,41.806866 0.414434,41.806612 0.415514,41.806927 0.419081,41.805841 0.419996,41.802041 0.416966,41.801948 0.417199,41.799657 0.41629,41.79897 0.414746,41.798629 0.412334,41.797355 0.410947,41.797926 0.409138,41.798245</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22027000201,Bespén,22027,Angüés,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,76362.67807040000,1448.28019185000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.154337,42.059629 -0.1529,42.05969 -0.152513,42.059913 -0.152043,42.059805 -0.15207,42.059452 -0.151614,42.059264 -0.151305,42.059425 -0.151007,42.059345 -0.151006,42.05912 -0.150765,42.058954 -0.150165,42.058392 -0.15001,42.057995 -0.150379,42.057939 -0.150382,42.057642 -0.149962,42.057391 -0.15004,42.057095 -0.150476,42.056993 -0.150892,42.0571 -0.150929,42.057463 -0.15145,42.057636 -0.152195,42.058097 -0.152403,42.058022 -0.152628,42.057577 -0.152347,42.057345 -0.152678,42.056936 -0.15352,42.057173 -0.153644,42.057281 -0.153733,42.057942 -0.154651,42.058656 -0.154588,42.059089 -0.154337,42.059629</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22027000301,Velillas,22027,Angüés,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,248316.29224200000,2220.88823351000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.210411,42.119555 -0.20703,42.122733 -0.199453,42.121188 -0.200253,42.118965 -0.201223,42.118899 -0.205506,42.119436 -0.206967,42.118949 -0.210411,42.119555</coordinates></LinearRing></outerBoundaryIs></Polygon>"
